Gene,Half-life_TC1,Half-life_TC2,Half-life_TC3,Average_Half_Life
YIL092W,11.36746201054543,463.9635840192369,13.558089802976792,162.96304527758636
YLR217W,92.9836761151559,194.15061048249652,205.7258522851038,164.28671296091875
YPL240C,238.1733739118944,,90.663283310123,164.4183286110087
YML089C,222.4721827479364,95.71404509356444,177.01529616026434,165.06717466725505
YDR401W,167.20698424501938,262.67397938637265,67.19580258165371,165.69225540434857
YDR171W,165.83326020739986,,,165.83326020739986
YMR028W,20.271845570982805,,312.0872314982061,166.17953853459446
YER052C,,292.6702059180762,40.59497486181263,166.63259038994445
YKL150W,73.69609050422453,370.8188540924952,55.706134642561445,166.74035974642706
Q0120,135.49252217058813,-407.9717104191545,773.4846553702392,167.00182237389097
YOR141C,62.83415442111356,392.0021210319967,47.00881243926935,167.28169596412656
YBR209W,42.88225134336948,439.1917064291171,20.992790917403312,167.6889162299633
YCL020W,49.91296977952678,423.7822255498926,30.476220495556912,168.05713860832543
YKR002W,74.59833969314938,387.539378523204,42.36400246133983,168.16724022589776
Q0085,,474.45192201860254,-134.99400322209144,169.72895939825554
YIL086C,95.69724168913493,,247.8841853176465,171.79071350339072
YBR185C,28.14938068742546,470.4646525573207,16.9041403370759,171.83939119394066
YER094C,,,172.20355960024233,172.20355960024233
YFR012W,71.64125546114653,,273.5414815106284,172.59136848588747
YMR103C,241.38727467792663,-293.6562371656686,570.2452405488931,172.65875935371704
YMR173W-A,109.98871369804358,259.49028294789866,152.2232010894388,173.90073257846032
YIL079C,47.484677531120326,468.29273591062486,6.524921627967608,174.10077835657094
YDR095C,36.26641931077851,455.8640715865532,40.1481658633766,177.42621892023612
YHR139C,47.53278230670706,,309.12857986182496,178.33068108426602
YKL151C,135.80725566550026,242.3935611476417,164.13549292352866,180.77876991222357
YBR066C,165.7546638512828,198.11777516736805,,181.93621950932544
YHR116W,34.612782212001335,484.0308849336876,27.405093283467544,182.0162534763855
YDR070C,17.284315228164274,329.6233179889588,210.456820023874,185.78815108033237
YJL041W,38.25533982032767,492.1230629751983,29.06627843241976,186.4815604093152
YGR052W,34.68224052389962,504.1026036899002,27.109797026542765,188.6315470801142
YOL163W,355.55938853590794,,26.7425133287458,191.15095093232688
YMR244W,229.59768483066668,119.91017182397567,227.37177479084485,192.29321048182908
YNR047W,559.7307962150479,13.1346843130161,5.557464802368028,192.80764844347732
YPL025C,195.2672892029276,316.1103400441975,69.91908390363157,193.76557105025225
YOR228C,450.0706805160313,44.93813561965153,87.98105876804954,194.3299583012441
