"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","ncRNA processing","GO:0034470","false","1.8408625887155691e-7","6.734978628220493","417","597","78","6518","YKL018W,YLR091W,YNR004W,YLR165C,YDR280W,YOR310C,YLR197W,YNL232W,YDL111C,YGL078C,YLR175W,YKR024C,YER112W,YOL021C,YOR056C,YHR069C,YDR449C,YOR145C,YDL208W,YGR103W,YMR125W,YCL054W,YCR057C,YNL306W,YOR243C,YOL077C,YDL201W,YHR089C,YPR143W,YKL156W,YMR285C,YLR401C,YML093W,YNL061W,YMR239C,YER002W,YKL009W,YKL082C,YDR299W,YDL014W,YNL282W,YOL125W,YOR039W,YNR054C,YDR083W,YOR201C,YOR063W,YNL124W,YDR267C,YML080W,YPL043W,YCL031C,YNR046W,YNL002C,YBL024W,YPR169W,YDR120C,YGR159C,YDR463W,YPL146C,YHR088W,YOL115W,YOR167C,YHR081W,YOL093W,YOL010W,YOR001W,YHR066W,YNL110C,YPL086C,YGR128C,YDR365C,YOR004W,YPL204W,YPR137W,YPL082C,YDL031W,YPL183C"
"GO:BP","rRNA processing","GO:0006364","false","3.434355393127058e-7","6.464154765293986","295","597","61","6518","YLR165C,YDR280W,YOR310C,YLR197W,YNL232W,YDL111C,YGL078C,YLR175W,YKR024C,YER112W,YOL021C,YOR056C,YHR069C,YDR449C,YOR145C,YDL208W,YGR103W,YCL054W,YCR057C,YNL306W,YOR243C,YOL077C,YHR089C,YPR143W,YKL156W,YMR285C,YML093W,YNL061W,YMR239C,YER002W,YKL009W,YKL082C,YDR299W,YDL014W,YNL282W,YOR039W,YNR054C,YDR083W,YOR201C,YOR063W,YNL124W,YPL043W,YCL031C,YNR046W,YNL002C,YPR169W,YGR159C,YPL146C,YHR088W,YOR167C,YHR081W,YOL010W,YOR001W,YHR066W,YNL110C,YGR128C,YDR365C,YOR004W,YPR137W,YPL082C,YDL031W"
"GO:BP","rRNA transcription","GO:0009303","false","0.0000024675026674543486","5.607742369170959","59","597","22","6518","YBR154C,YDR362C,YPR187W,YMR270C,YJL148W,YBR010W,YDR156W,YNL030W,YNL031C,YBR009C,YNL248C,YOR340C,YMR239C,YHR143W-A,YOR039W,YPR110C,YGR047C,YCL031C,YNL113W,YLR141W,YOL006C,YPL082C"
"GO:BP","nucleobase-containing compound metabolic process","GO:0006139","false","0.0000033922921675610223","5.469506750373105","1942","597","241","6518","YBR228W,YGR248W,YMR186W,YDR317W,YPL281C,YKL018W,YIR025W,YJL206C,YMR112C,YHR079C,YMR136W,YJL089W,YKL011C,YDR428C,YLR091W,YHR079C-A,YMR323W,YOR393W,YNL009W,YLR445W,YKL108W,YNR004W,YGR249W,YPR068C,YPR164W,YDL105W,YKL162C,YMR173W,YOL001W,YGL224C,YDR097C,YDR531W,YGR010W,YKL109W,YDR259C,YBL098W,YOR028C,YDR066C,YMR271C,YKR023W,YHL024W,YAL011W,YDR446W,YOR344C,YJL047C,YLR165C,YPL200W,YPL123C,YIR013C,YAL015C,YDR280W,YLR467W,YDR088C,YKL113C,YGR074W,YHL038C,YBR154C,YHR054C,YDR399W,YOR310C,YDR362C,YLR197W,YFR034C,YHR084W,YPL029W,YPR187W,YLR103C,YIL061C,YNL232W,YPR034W,YMR270C,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YPR120C,YDL207W,YDR156W,YKR024C,YDR369C,YMR167W,YER112W,YNL030W,YOL021C,YBR060C,YER190W,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDL017W,YNL317W,YDL070W,YDR225W,YDR449C,YOR145C,YDL208W,YGR103W,YGR056W,YBR009C,YDR073W,YMR125W,YLL004W,YDR224C,YCL054W,YNL248C,YCR057C,YNL306W,YMR277W,YCL067C,YOR243C,YGL112C,YOL077C,YPR190C,YDL182W,YDL201W,YER159C,YBL003C,YMR263W,YHR089C,YPR143W,YGL071W,YBR215W,YER070W,YDL074C,YKL156W,YDL013W,YMR285C,YBR278W,YCR106W,YFL023W,YLR401C,YGR005C,YNL082W,YML093W,YJL194W,YNL061W,YLR382C,YOR340C,YMR033W,YMR239C,YER002W,YKL009W,YHR143W-A,YKL082C,YLR147C,YDR299W,YDL014W,YBL035C,YML102W,YNL282W,YCR096C,YOL125W,YDR121W,YOR039W,YNR054C,YDR083W,YOL149W,YPR110C,YOR201C,YOR063W,YNL124W,YBR049C,YCR065W,YDR267C,YCR040W,YML080W,YJR069C,YPL043W,YJR068W,YGR047C,YBL068W,YDR419W,YCL031C,YNR046W,YBL032W,YMR039C,YBL039C,YDR441C,YNL004W,YMR179W,YNL002C,YIL021W,YNL113W,YLR141W,YKL173W,YBL024W,YPR169W,YBR133C,YPL128C,YNL153C,YDR120C,YDR113C,YGR159C,YDR463W,YKL068W,YML106W,YOL006C,YPL146C,YJR147W,YHR088W,YOL115W,YLR399C,YOR167C,YGL213C,YHR081W,YBR195C,YOL093W,YOL010W,YOR001W,YHR066W,YNL110C,YLR357W,YOR017W,YPL086C,YOR281C,YNL333W,YDR146C,YLR320W,YML121W,YGR128C,YLR200W,YDR365C,YDR167W,YLR321C,YEL032W,YOR004W,YPL204W,YPR137W,YCR092C,YDR194C,YPL082C,YBR055C,YDL031W,YHR205W,YCL055W,YDR045C,YBR153W,YPL183C"
"GO:BP","cellular component organization or biogenesis","GO:0071840","false","0.000003830165907361679","5.416782413736039","2500","597","295","6518","YBR228W,YMR186W,YER150W,YHL021C,YKL018W,YIR025W,YOL132W,YHR079C,YOR298W,YKL011C,YPL161C,YDR428C,YLR091W,YHR079C-A,YHR021W-A,YKL050C,YLR445W,YMR104C,YKL108W,YKR004C,YPR068C,YMR304W,YPR164W,YDL105W,YJL042W,YDR403W,YLR045C,YDR402C,YKL162C,YDR258C,YOR178C,YOL001W,YDR074W,YMR251W-A,YCL048W,YDR097C,YPL166W,YPR141C,YPR193C,YNL160W,YKR023W,YHL024W,YAL011W,YPL192C,YJL030W,YDR126W,YDR446W,YOR255W,YJL047C,YPL174C,YLR165C,YPL200W,YJL013C,YML104C,YDR201W,YDR125C,YDL222C,YAL015C,YNL188W,YDR280W,YPR204W,YOR106W,YLR467W,YJL223C,YDR088C,YKL113C,YGR074W,YBR301W,YOL019W,YGL212W,YGR143W,YBR154C,YBR158W,YOR310C,YDL225W,YLR197W,YFR034C,YOL018C,YHR084W,YPL029W,YMR017W,YOL069W,YPR187W,YLR103C,YLR332W,YNL232W,YGR080W,YPR034W,YLR440C,YPL255W,YJL148W,YDL111C,YLR413W,YGL078C,YLR175W,YBR010W,YPR120C,YDL207W,YDR156W,YHR170W,YKR024C,YDR369C,YMR167W,YDR496C,YER112W,YNL030W,YOL021C,YBR060C,YNL329C,YER190W,YBR202W,YOR056C,YHR069C,YGL028C,YNL031C,YDL017W,YDL070W,YDR225W,YDR449C,YOR145C,YJL122W,YDL208W,YGR103W,YGR056W,YLR026C,YBR009C,YDR073W,YLL004W,YDR224C,YFL025C,YCL054W,YMR275C,YMR056C,YNL248C,YCR057C,YGL261C,YNL306W,YOR243C,YGL112C,YLR319C,YOL077C,YER107C,YNL313C,YLR009W,YER159C,YBL003C,YMR263W,YML031W,YHR127W,YHR089C,YJR070C,YPR143W,YGL071W,YBR215W,YDL074C,YHR143W,YBR254C,YKL156W,YDL013W,YMR285C,YHL046C,YFR028C,YFL023W,YAL041W,YLR380W,YLR300W,YGR005C,YGR119C,YML093W,YGR009C,YJL194W,YNL061W,YOR340C,YMR033W,YMR239C,YER002W,YKL009W,YOR206W,YPR125W,YHR143W-A,YPR163C,YKL082C,YLR147C,YDR299W,YLR355C,YDR361C,YJR076C,YDL014W,YBL035C,YPR119W,YML102W,YOR233W,YFR004W,YMR055C,YGR078C,YNL282W,YDR121W,YOR039W,YNR054C,YDR083W,YKL122C,YPR110C,YOR201C,YOR063W,YJL083W,YNL124W,YCL024W,YCR065W,YDR429C,YDR267C,YDR470C,YPL043W,YJR068W,YMR123W,YNL186W,YBL068W,YDR419W,YCL031C,YPL243W,YNR046W,YBL032W,YMR039C,YOR045W,YMR179W,YNL002C,YNL113W,YLR141W,YKL173W,YPR169W,YBR133C,YPL128C,YNL153C,YDR113C,YGR159C,YKL068W,YOL006C,YPL146C,YNL315C,YJR007W,YDR349C,YGR162W,YHR088W,YNL231C,YOR327C,YLR399C,YOR167C,YNR017W,YCR094W,YCL005W,YGL213C,YHR081W,YBR195C,YOL010W,YBR038W,YOR001W,YNL169C,YBR267W,YEL040W,YHR066W,YNL110C,YLR357W,YPL086C,YOR281C,YLR320W,YPR041W,YNL180C,YML121W,YGR128C,YER025W,YER017C,YLR200W,YBR235W,YML030W,YDR365C,YGL099W,YDR167W,YLR321C,YNL283C,YEL032W,YNL090W,YOR004W,YDL198C,YNL121C,YPL204W,YPR137W,YHR005C-A,YCR092C,YLL027W,YPL082C,YBR055C,YDL031W,YHR205W,YGL116W,YCL055W,YNL066W"
"GO:BP","ncRNA transcription","GO:0098781","false","0.000003835357959346851","5.416194096509207","81","597","26","6518","YBR154C,YDR362C,YPR187W,YMR270C,YJL148W,YBR010W,YDR156W,YNL030W,YNL031C,YBR009C,YNL248C,YPR190C,YOR340C,YMR239C,YHR143W-A,YOR039W,YPR110C,YGR047C,YCL031C,YNL113W,YLR141W,YPL128C,YOL006C,YLR399C,YPL082C,YDR045C"
"GO:BP","RNA metabolic process","GO:0016070","false","0.00000945974775391192","5.024120443994052","1400","597","184","6518","YKL018W,YJL206C,YMR112C,YHR079C,YMR136W,YJL089W,YLR091W,YLR445W,YNR004W,YGR249W,YPR068C,YPR164W,YOL001W,YKL109W,YDR259C,YOR028C,YDR066C,YKR023W,YHL024W,YAL011W,YOR344C,YJL047C,YLR165C,YPL123C,YIR013C,YDR280W,YDR088C,YKL113C,YGR074W,YHL038C,YBR154C,YHR054C,YOR310C,YDR362C,YLR197W,YFR034C,YHR084W,YPL029W,YPR187W,YIL061C,YNL232W,YPR034W,YMR270C,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YDL207W,YDR156W,YKR024C,YER112W,YNL030W,YOL021C,YOR056C,YHR069C,YNL031C,YIR008C,YNL317W,YDL070W,YDR225W,YDR449C,YOR145C,YDL208W,YGR103W,YGR056W,YBR009C,YDR073W,YMR125W,YDR224C,YCL054W,YNL248C,YCR057C,YNL306W,YMR277W,YCL067C,YOR243C,YGL112C,YOL077C,YPR190C,YDL201W,YER159C,YMR263W,YHR089C,YPR143W,YGL071W,YBR215W,YDL074C,YKL156W,YDL013W,YMR285C,YCR106W,YLR401C,YGR005C,YML093W,YNL061W,YLR382C,YOR340C,YMR033W,YMR239C,YER002W,YKL009W,YHR143W-A,YKL082C,YLR147C,YDR299W,YDL014W,YNL282W,YCR096C,YOL125W,YDR121W,YOR039W,YNR054C,YDR083W,YOL149W,YPR110C,YOR201C,YOR063W,YNL124W,YBR049C,YCR065W,YDR267C,YCR040W,YML080W,YPL043W,YGR047C,YCL031C,YNR046W,YBL032W,YMR039C,YNL004W,YMR179W,YNL002C,YIL021W,YNL113W,YLR141W,YKL173W,YBL024W,YPR169W,YBR133C,YPL128C,YNL153C,YDR120C,YGR159C,YDR463W,YKL068W,YOL006C,YPL146C,YJR147W,YHR088W,YOL115W,YLR399C,YOR167C,YGL213C,YHR081W,YBR195C,YOL093W,YOL010W,YOR001W,YHR066W,YNL110C,YLR357W,YOR017W,YPL086C,YOR281C,YDR146C,YML121W,YGR128C,YLR200W,YDR365C,YDR167W,YLR321C,YOR004W,YPL204W,YPR137W,YDR194C,YPL082C,YBR055C,YDL031W,YHR205W,YCL055W,YDR045C,YBR153W,YPL183C"
"GO:BP","heterocycle metabolic process","GO:0046483","false","0.00001671793766265201","4.776817298486269","2034","597","247","6518","YBR228W,YGR248W,YMR186W,YDR317W,YPL281C,YKL018W,YIR025W,YJL206C,YMR112C,YHR079C,YMR136W,YJL089W,YKL011C,YDR428C,YLR091W,YHR079C-A,YMR323W,YOR393W,YNL009W,YLR445W,YKL108W,YNR004W,YGR249W,YPR068C,YPR164W,YDL105W,YLR205C,YKL162C,YMR173W,YOL001W,YGL224C,YDR097C,YDR531W,YGR010W,YKL109W,YDR259C,YBL098W,YOR028C,YDR066C,YMR271C,YKR023W,YHL024W,YAL011W,YDR446W,YGL125W,YOR344C,YJL047C,YLR165C,YPL200W,YPL123C,YIR013C,YAL015C,YDR280W,YLR467W,YDR088C,YKL113C,YGR074W,YHL038C,YBR154C,YHR054C,YDR399W,YOR310C,YDR362C,YLR197W,YFR034C,YHR084W,YPL029W,YPR187W,YLR103C,YIL061C,YNL232W,YPR034W,YMR270C,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YPR120C,YDL207W,YDR156W,YKR024C,YDR369C,YMR167W,YER112W,YNL030W,YOL021C,YBR060C,YER190W,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDL017W,YNL317W,YDL070W,YDR225W,YDR449C,YOR145C,YDL208W,YGR103W,YGR056W,YBR009C,YDR073W,YMR125W,YLL004W,YDR224C,YCL054W,YMR056C,YNL248C,YCR057C,YNL306W,YMR277W,YCL067C,YOR243C,YGL112C,YOL077C,YPR190C,YDL182W,YDL201W,YER159C,YBL003C,YMR263W,YHR089C,YPR143W,YGL071W,YBR215W,YER070W,YDL074C,YKL156W,YDL013W,YMR285C,YBR278W,YCR106W,YFL023W,YLR401C,YGR005C,YNL082W,YML093W,YJL194W,YNL061W,YLR382C,YOR340C,YMR033W,YMR239C,YER002W,YKL009W,YHR143W-A,YKL082C,YBR092C,YLR147C,YDR299W,YDL014W,YBL035C,YML102W,YNL282W,YCR096C,YOL125W,YDR121W,YOR039W,YNR054C,YDR083W,YOL149W,YPR110C,YOR201C,YOR063W,YNL124W,YBR049C,YCR065W,YDR267C,YCR040W,YML080W,YJR069C,YPL043W,YJR068W,YGR047C,YBL068W,YDR419W,YCL031C,YNR046W,YBL032W,YMR039C,YBL039C,YDR441C,YNL004W,YMR179W,YNL002C,YIL021W,YNL113W,YLR141W,YKL173W,YBL024W,YPR169W,YBR133C,YPL128C,YNL153C,YDR120C,YDR113C,YGR159C,YDR463W,YKL068W,YML106W,YOL006C,YPL146C,YJR147W,YHR088W,YOL115W,YLR399C,YOR167C,YGL213C,YHR081W,YBR195C,YOL093W,YOL010W,YOR001W,YHR066W,YNL110C,YLR357W,YOR017W,YPL086C,YOR281C,YNL333W,YDR146C,YLR320W,YML121W,YGR128C,YLR200W,YDR047W,YDR365C,YDR167W,YLR321C,YEL032W,YOR004W,YPL204W,YPR137W,YCR092C,YLL027W,YDR194C,YPL082C,YBR055C,YDL031W,YHR205W,YCL055W,YDR045C,YBR153W,YPL183C"
"GO:BP","cellular aromatic compound metabolic process","GO:0006725","false","0.000016855593879781402","4.773255941204816","2024","597","246","6518","YBR228W,YGR248W,YMR186W,YDR317W,YPL281C,YKL018W,YIR025W,YJL206C,YMR112C,YHR079C,YMR136W,YJL089W,YKL011C,YDR428C,YLR091W,YHR079C-A,YMR323W,YOR393W,YNL009W,YLR445W,YKL108W,YNR004W,YGR249W,YPR068C,YPR164W,YDL105W,YLR205C,YKL162C,YMR173W,YOL001W,YGL224C,YDR097C,YDR531W,YGR010W,YKL109W,YDR259C,YBL098W,YOR028C,YDR066C,YMR271C,YKR023W,YHL024W,YAL011W,YDR446W,YGL125W,YOR344C,YJL047C,YLR165C,YPL200W,YPL123C,YIR013C,YAL015C,YDR280W,YLR467W,YDR088C,YKL113C,YGR074W,YHL038C,YBR154C,YHR054C,YDR399W,YOR310C,YDR362C,YLR197W,YFR034C,YHR084W,YPL029W,YPR187W,YLR103C,YIL061C,YNL232W,YPR034W,YMR270C,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YPR120C,YDL207W,YDR156W,YKR024C,YDR369C,YMR167W,YER112W,YNL030W,YOL021C,YBR060C,YER190W,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDL017W,YNL317W,YDL070W,YDR225W,YDR449C,YOR145C,YDL208W,YGR103W,YGR056W,YBR009C,YDR073W,YMR125W,YLL004W,YDR224C,YCL054W,YMR056C,YNL248C,YCR057C,YNL306W,YMR277W,YCL067C,YOR243C,YGL112C,YOL077C,YPR190C,YDL182W,YDL201W,YER159C,YBL003C,YMR263W,YHR089C,YPR143W,YGL071W,YBR215W,YER070W,YDL074C,YKL156W,YDL013W,YMR285C,YBR278W,YCR106W,YFL023W,YLR401C,YGR005C,YNL082W,YML093W,YJL194W,YNL061W,YLR382C,YOR340C,YMR033W,YMR239C,YER002W,YKL009W,YHR143W-A,YKL082C,YBR092C,YLR147C,YDR299W,YDL014W,YBL035C,YML102W,YNL282W,YCR096C,YOL125W,YDR121W,YOR039W,YNR054C,YDR083W,YOL149W,YPR110C,YOR201C,YOR063W,YNL124W,YBR049C,YCR065W,YDR267C,YCR040W,YML080W,YJR069C,YPL043W,YJR068W,YGR047C,YBL068W,YDR419W,YCL031C,YNR046W,YBL032W,YMR039C,YBL039C,YDR441C,YNL004W,YMR179W,YNL002C,YIL021W,YNL113W,YLR141W,YKL173W,YBL024W,YPR169W,YBR133C,YPL128C,YNL153C,YDR120C,YDR113C,YGR159C,YDR463W,YKL068W,YML106W,YOL006C,YPL146C,YJR147W,YHR088W,YOL115W,YLR399C,YOR167C,YGL213C,YHR081W,YBR195C,YOL093W,YOL010W,YOR001W,YHR066W,YNL110C,YLR357W,YOR017W,YPL086C,YOR281C,YNL333W,YDR146C,YLR320W,YML121W,YGR128C,YLR200W,YDR047W,YDR365C,YDR167W,YLR321C,YEL032W,YOR004W,YPL204W,YPR137W,YCR092C,YDR194C,YPL082C,YBR055C,YDL031W,YHR205W,YCL055W,YDR045C,YBR153W,YPL183C"
"GO:BP","organic cyclic compound metabolic process","GO:1901360","false","0.000024727702241089872","4.60681623747525","2093","597","252","6518","YBR228W,YGR248W,YMR186W,YDR317W,YPL281C,YKL018W,YIR025W,YJL206C,YMR112C,YHR079C,YMR136W,YJL089W,YKL011C,YDR428C,YLR091W,YHR079C-A,YMR323W,YOR393W,YNL009W,YLR445W,YKL108W,YNR004W,YGR249W,YPR068C,YPR164W,YDL105W,YLR205C,YKL162C,YMR173W,YOL001W,YGL224C,YDR097C,YDR531W,YGR010W,YKL109W,YDR259C,YBL098W,YOR028C,YDR066C,YMR271C,YKR023W,YHL024W,YAL011W,YDR446W,YGL125W,YOR344C,YJL047C,YLR165C,YPL200W,YPL123C,YIR013C,YAL015C,YDR280W,YLR467W,YDR088C,YKL113C,YGR074W,YHL038C,YBR154C,YHR054C,YDR399W,YOR310C,YDR362C,YLR197W,YFR034C,YHR084W,YPL029W,YPR187W,YLR103C,YIL061C,YNL232W,YPR034W,YMR270C,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YPR120C,YDL207W,YDR156W,YKR024C,YDR369C,YMR167W,YER112W,YNL030W,YOL021C,YBR060C,YER190W,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDL017W,YNL317W,YDL070W,YDR225W,YDR449C,YOR145C,YDL208W,YGR103W,YGR056W,YBR009C,YDR073W,YMR125W,YLL004W,YDR224C,YCL054W,YMR056C,YNL248C,YCR057C,YNL306W,YMR277W,YCL067C,YOR243C,YGL112C,YOL077C,YPR190C,YDL182W,YDL201W,YER159C,YBL003C,YMR263W,YHR089C,YPR143W,YGL071W,YBR215W,YER070W,YDL074C,YKL156W,YDL013W,YMR285C,YBR278W,YCR106W,YFL023W,YLR401C,YGR005C,YNL082W,YML093W,YJL194W,YNL061W,YLR382C,YOR340C,YMR033W,YGR177C,YMR239C,YER002W,YKL009W,YHR143W-A,YKL082C,YBR092C,YLR147C,YDR299W,YDL014W,YBL035C,YML102W,YNL282W,YCR096C,YOL125W,YDR121W,YOR039W,YNR054C,YDR083W,YOL149W,YPR110C,YOR201C,YOR063W,YNL124W,YBR049C,YCR065W,YDR267C,YCR040W,YML080W,YJR069C,YPL043W,YJR068W,YGR047C,YBL068W,YDR419W,YCL031C,YNR046W,YBL032W,YMR039C,YBL039C,YDR441C,YNL004W,YMR179W,YNL002C,YIL021W,YNL113W,YLR141W,YKL173W,YBL024W,YPR169W,YBR133C,YPL128C,YNL153C,YDR120C,YDR113C,YGR159C,YDR463W,YKL068W,YML106W,YOL006C,YPL146C,YJR147W,YHR072W,YHR088W,YNL231C,YOL115W,YLR399C,YOR167C,YGL213C,YHR081W,YBR195C,YOL093W,YOL010W,YOR001W,YHR066W,YNL110C,YLR357W,YOR017W,YLR020C,YPL086C,YOR281C,YNL333W,YDR146C,YLR320W,YML121W,YGR128C,YLR200W,YDR047W,YDR365C,YDR167W,YLR321C,YEL032W,YLR056W,YOR004W,YPL204W,YPR137W,YCR092C,YLL027W,YDR194C,YPL082C,YBR055C,YDL031W,YHR205W,YCL055W,YDR045C,YBR153W,YPL183C"
"GO:BP","RNA processing","GO:0006396","false","0.000026260005559491648","4.5807051863022785","596","597","94","6518","YKL018W,YHR079C,YLR091W,YNR004W,YHL024W,YLR165C,YDR280W,YDR088C,YGR074W,YHL038C,YOR310C,YLR197W,YPL029W,YIL061C,YNL232W,YDL111C,YGL078C,YLR175W,YDL207W,YKR024C,YER112W,YOL021C,YOR056C,YHR069C,YNL317W,YDR449C,YOR145C,YDL208W,YGR103W,YMR125W,YCL054W,YCR057C,YNL306W,YOR243C,YOL077C,YDL201W,YHR089C,YPR143W,YKL156W,YMR285C,YLR401C,YML093W,YNL061W,YLR382C,YMR239C,YER002W,YKL009W,YKL082C,YLR147C,YDR299W,YDL014W,YNL282W,YOL125W,YOR039W,YNR054C,YDR083W,YOL149W,YOR201C,YOR063W,YNL124W,YDR267C,YML080W,YPL043W,YCL031C,YNR046W,YNL002C,YKL173W,YBL024W,YPR169W,YDR120C,YGR159C,YDR463W,YPL146C,YHR088W,YOL115W,YOR167C,YHR081W,YOL093W,YOL010W,YOR001W,YHR066W,YNL110C,YOR017W,YPL086C,YGR128C,YDR365C,YOR004W,YPL204W,YPR137W,YDR194C,YPL082C,YBR055C,YDL031W,YPL183C"
"GO:BP","nucleolar large rRNA transcription by RNA polymerase I","GO:0042790","false","0.000027870673163325642","4.554852541599321","46","597","18","6518","YBR154C,YPR187W,YMR270C,YJL148W,YBR010W,YDR156W,YNL030W,YNL031C,YBR009C,YNL248C,YOR340C,YHR143W-A,YOR039W,YPR110C,YCL031C,YNL113W,YLR141W,YPL082C"
"GO:BP","transcription by RNA polymerase I","GO:0006360","false","0.00002855225647565097","4.544359563908529","77","597","24","6518","YBR154C,YPR187W,YMR270C,YJL148W,YBR010W,YDR156W,YNL030W,YNL031C,YBR009C,YNL248C,YMR263W,YOR340C,YHR143W-A,YDL014W,YOR039W,YPR110C,YBR049C,YCL031C,YNL113W,YLR141W,YML121W,YGR128C,YPL082C,YHR205W"
"GO:BP","cellular component biogenesis","GO:0044085","false","0.0001488480082978214","3.827256972176496","1305","597","169","6518","YMR186W,YOL132W,YHR079C,YOR298W,YHR079C-A,YKL050C,YLR445W,YMR104C,YKL108W,YPR164W,YDR403W,YLR045C,YDR402C,YKL162C,YCL048W,YPL166W,YPR141C,YNL160W,YDR446W,YOR255W,YJL047C,YLR165C,YDR201W,YNL188W,YDR280W,YDR088C,YGR074W,YBR154C,YOR310C,YDL225W,YLR197W,YMR017W,YOL069W,YPR187W,YLR103C,YNL232W,YGR080W,YPL255W,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YPR120C,YDR156W,YHR170W,YKR024C,YDR496C,YER112W,YNL030W,YOL021C,YBR060C,YBR202W,YOR056C,YHR069C,YNL031C,YDL017W,YDR449C,YOR145C,YJL122W,YDL208W,YGR103W,YLR026C,YBR009C,YLL004W,YCL054W,YNL248C,YCR057C,YNL306W,YOR243C,YGL112C,YLR319C,YOL077C,YLR009W,YER159C,YMR263W,YML031W,YHR089C,YPR143W,YBR215W,YBR254C,YKL156W,YMR285C,YFR028C,YFL023W,YGR005C,YML093W,YGR009C,YJL194W,YNL061W,YOR340C,YMR239C,YER002W,YKL009W,YOR206W,YHR143W-A,YPR163C,YKL082C,YLR147C,YDR299W,YDR361C,YJR076C,YDL014W,YPR119W,YML102W,YFR004W,YMR055C,YGR078C,YNL282W,YOR039W,YNR054C,YDR083W,YKL122C,YPR110C,YOR201C,YOR063W,YNL124W,YCL024W,YDR429C,YDR267C,YPL043W,YMR123W,YCL031C,YPL243W,YNR046W,YMR039C,YOR045W,YNL002C,YNL113W,YKL173W,YPR169W,YNL153C,YGR159C,YPL146C,YNL315C,YJR007W,YGR162W,YHR088W,YOR327C,YOR167C,YCL005W,YGL213C,YHR081W,YOL010W,YBR038W,YOR001W,YBR267W,YHR066W,YNL110C,YLR320W,YPR041W,YGR128C,YER025W,YER017C,YLR200W,YML030W,YDR365C,YGL099W,YDR167W,YEL032W,YOR004W,YPL204W,YPR137W,YLL027W,YPL082C,YBR055C,YDL031W,YHR205W,YNL066W"
